Simulation:t,X,
12, 0.52,0.851888
12, 0.53,0.87323
12, 0.54,0.921172
12, 0.55,0.913255
12, 0.56,0.895404
12, 0.57,0.921166
12, 0.58,0.967013
12, 0.59,0.955105
12, 0.6,0.941844
12, 0.61,0.918292
12, 0.62,0.959123
12, 0.63,1.01796
12, 0.64,1.10874
12, 0.65,0.983241
12, 0.66,0.99917
12, 0.67,1.00687
12, 0.68,1.11024
12, 0.69,1.12705
12, 0.7,1.16077
12, 0.71,1.13087
12, 0.72,1.10623
12, 0.73,1.10711
12, 0.74,1.12401
12, 0.75,1.11791
12, 0.76,1.2071
12, 0.77,1.18875
12, 0.78,1.15651
12, 0.79,1.166
12, 0.8,1.22002
12, 0.81,1.24173
12, 0.82,1.11701
12, 0.83,1.1329
12, 0.84,1.15446
12, 0.85,1.12951
12, 0.86,1.07086
12, 0.87,1.11363
12, 0.88,1.08949
12, 0.89,1.12065
12, 0.9,1.0736
12, 0.91,1.02986
12, 0.92,1.05516
12, 0.93,1.0826
12, 0.94,1.05193
12, 0.95,1.07933
12, 0.96,1.08326
12, 0.97,1.05907
12, 0.98,1.08303
12, 0.99,1.11828
12, 1,1.10088

Simulation:t,X,
13, 0,1
13, 0.01,0.990987
13, 0.02,0.967026
13, 0.03,1.03878
13, 0.04,1.11712
13, 0.05,1.11656
13, 0.06,1.12912
13, 0.07,1.20457
13, 0.08,1.27459
13, 0.09,1.25223
13, 0.1,1.18742
13, 0.11,1.18707
13, 0.12,1.17408
13, 0.13,1.23923
13, 0.14,1.18574
13, 0.15,1.16297
13, 0.16,1.24251
13, 0.17,1.15717
13, 0.18,1.10575
13, 0.19,1.17236
13, 0.2,1.205
13, 0.21,1.29936
13, 0.22,1.35188
13, 0.23,1.22952
13, 0.24,1.26647
13, 0.25,1.29572
13, 0.26,1.35288
13, 0.27,1.2873
13, 0.28,1.24741
13, 0.29,1.25306
13, 0.3,1.25541
13, 0.31,1.2857
13, 0.32,1.31284
13, 0.33,1.24771
13, 0.34,1.29581
13, 0.35,1.33237
13, 0.36,1.2635
13, 0.37,1.31839
13, 0.38,1.42785
13, 0.39,1.33665
13, 0.4,1.30148
13, 0.41,1.28144
13, 0.42,1.37109
13, 0.43,1.4125
13, 0.44,1.56083
13, 0.45,1.65596
13, 0.46,1.634
13, 0.47,1.5681
13, 0.48,1.66899
13, 0.49,1.6706
13, 0.5,1.66248
13, 0.51,1.66623
13, 0.52,1.57594
13, 0.53,1.53489
13, 0.54,1.38455
13, 0.55,1.42312
13, 0.56,1.41582
13, 0.57,1.44007
13, 0.58,1.47059
13, 0.59,1.48088
13, 0.6,1.50698
13, 0.61,1.4919
13, 0.62,1.59853
13, 0.63,1.68422
13, 0.64,1.6641
13, 0.65,1.75832
13, 0.66,1.79466
13, 0.67,1.81131
13, 0.68,1.688
13, 0.69,1.56599
13, 0.7,1.35992
13, 0.71,1.37427
13, 0.72,1.36534
13, 0.73,1.21377
13, 0.74,1.29525
13, 0.75,1.324
13, 0.76,1.32844
13, 0.77,1.378
13, 0.78,1.47827
13, 0.79,1.52289
13, 0.8,1.52753
13, 0.81,1.6008
13, 0.82,1.53084
13, 0.83,1.44611
13, 0.84,1.51577
13, 0.85,1.61775
13, 0.86,1.60702
13, 0.87,1.70587
13, 0.88,1.56429
13, 0.89,1.58032
13, 0.9,1.59013
13, 0.91,1.47189
13, 0.92,1.48956
13, 0.93,1.49501
13, 0.94,1.54897
13, 0.95,1.57673
13, 0.96,1.67089
13, 0.97,1.71617
13, 0.98,1.75168
13, 0.99,1.71927
13, 1,1.83827

Simulation:t,X,
14, 0,1
14, 0.01,1.0601
14, 0.02,1.03123
14, 0.03,1.07685
14, 0.04,1.19821
14, 0.05,1.19069
14, 0.06,1.15232
14, 0.07,1.13467
14, 0.08,1.14497
14, 0.09,1.06594
14, 0.1,1.14695
14, 0.11,1.06815
14, 0.12,1.06523
14, 0.13,1.12107
14, 0.14,1.12289
14, 0.15,1.11849
14, 0.16,1.08721
14, 0.17,1.18171
14, 0.18,1.16938
14, 0.19,1.14793
14, 0.2,1.17182
14, 0.21,1.18677
14, 0.22,1.1328
14, 0.23,1.09428
14, 0.24,1.17742
14, 0.25,1.10677
14, 0.26,1.05278
14, 0.27,1.08312
14, 0.28,0.980217
14, 0.29,0.991737
14, 0.3,0.890832
14, 0.31,0.946136
14, 0.32,0.955531
14, 0.33,0.976455
14, 0.34,0.919109
14, 0.35,0.966228
14, 0.36,0.979374
14, 0.37,0.928259
14, 0.38,0.991929
14, 0.39,1.01343
14, 0.4,0.966404
14, 0.41,1.00423
14, 0.42,0.968283
14, 0.43,0.922748
14, 0.44,0.887573
14, 0.45,0.852003
14, 0.46,0.866226
14, 0.47,0.822061
14, 0.48,0.790567
14, 0.49,0.854763
14, 0.5,0.885766
14, 0.51,0.793557
14, 0.52,0.751419
14, 0.53,0.740065
14, 0.54,0.772597
14, 0.55,0.762677
14, 0.56,0.803546
14, 0.57,0.787051
14, 0.58,0.805159
14, 0.59,0.900156
14, 0.6,0.967523
14, 0.61,0.970441
14, 0.62,0.938233
14, 0.63,0.926242
14, 0.64,0.967441
14, 0.65,0.965195
14, 0.66,0.953361
14, 0.67,1.04565
14, 0.68,1.03124
14, 0.69,1.09765
14, 0.7,0.986151
14, 0.71,1.03357
14, 0.72,1.05789
14, 0.73,1.06878
14, 0.74,0.961096
14, 0.75,0.884982
14, 0.76,0.828794
14, 0.77,0.801233
14, 0.78,0.835998
14, 0.79,0.845419
14, 0.8,0.807651
14, 0.81,0.799203
14, 0.82,0.824763
14, 0.83,0.807002
14, 0.84,0.884436
14, 0.85,0.831656
14, 0.86,0.813539
14, 0.87,0.824324
14, 0.88,0.844776
14, 0.89,0.861649
14, 0.9,0.877938
14, 0.91,0.828109
14, 0.92,0.799942
14, 0.93,0.842696
14, 0.94,0.787888
14, 0.95,0.861835
14, 0.96,0.917909
14, 0.97,0.906985
14, 0.98,1.00741
14, 0.99,0.937301
14, 1,0.877778

Simulation:t,X,
15, 0,1
15, 0.01,1.0065
15, 0.02,0.971783
15, 0.03,0.956901
15, 0.04,0.925628
15, 0.05,0.962006
15, 0.06,0.932781
15, 0.07,0.897287
15, 0.08,0.847808
15, 0.09,0.859256
15, 0.1,0.82407
15, 0.11,0.806972
15, 0.12,0.819426
15, 0.13,0.883571
15, 0.14,0.877475
15, 0.15,0.901573
15, 0.16,0.813055
15, 0.17,0.817835
15, 0.18,0.801757
15, 0.19,0.782525
15, 0.2,0.721773
15, 0.21,0.690797
15, 0.22,0.687361
15, 0.23,0.715705
15, 0.24,0.717229
15, 0.25,0.702599
15, 0.26,0.782069
15, 0.27,0.82074
15, 0.28,0.80026
15, 0.29,0.768772
15, 0.3,0.783654
15, 0.31,0.71885
15, 0.32,0.708
15, 0.33,0.776185
15, 0.34,0.757242
15, 0.35,0.749444
15, 0.36,0.845495
15, 0.37,0.899537
15, 0.38,0.906259
15, 0.39,0.944914
15, 0.4,0.845403
15, 0.41,0.916887
15, 0.42,0.925366
15, 0.43,0.929031
15, 0.44,0.991037
15, 0.45,1.06881
15, 0.46,1.06544
15, 0.47,1.07414
15, 0.48,1.12647
15, 0.49,1.07286
15, 0.5,1.05502
15, 0.51,0.995874
15, 0.52,1.02583
15, 0.53,0.973147
15, 0.54,1.03691
15, 0.55,1.08785
15, 0.56,1.02593
15, 0.57,1.14318
15, 0.58,1.04659
15, 0.59,1.03778
15, 0.6,1.13368
15, 0.61,1.1972
15, 0.62,1.27999
15, 0.63,1.41052
15, 0.64,1.49741
15, 0.65,1.44583
15, 0.66,1.38209
15, 0.67,1.45314
15, 0.68,1.49917
15, 0.69,1.52
15, 0.7,1.52874
15, 0.71,1.49703
15, 0.72,1.45645
15, 0.73,1.41248
15, 0.74,1.47424
15, 0.75,1.57281
15, 0.76,1.68847
15, 0.77,1.84741
15, 0.78,1.80988
15, 0.79,1.84334
15, 0.8,1.88474
15, 0.81,1.68752
15, 0.82,1.65222
15, 0.83,1.63019
15, 0.84,1.57604
15, 0.85,1.52245
15, 0.86,1.63894
15, 0.87,1.63264
15, 0.88,1.56458
15, 0.89,1.56212
15, 0.9,1.49647
15, 0.91,1.42438
15, 0.92,1.48775
15, 0.93,1.65709
15, 0.94,1.67737
15, 0.95,1.60377
15, 0.96,1.66248
15, 0.97,1.73866
15, 0.98,1.69558
15, 0.99,1.70434
15, 1,1.67301

Simulation:t,X,
16, 0,1
16, 0.01,0.965936
16, 0.02,0.969588
16, 0.03,0.941582
16, 0.04,0.946495
16, 0.05,1.00666
16, 0.06,0.959564
16, 0.07,0.975598
16, 0.08,1.00357
16, 0.09,1.00981
16, 0.1,1.02927
16, 0.11,0.982224
16, 0.12,0.970852
16, 0.13,0.940473
16, 0.14,0.903185
16, 0.15,0.83973
16, 0.16,0.819138
16, 0.17,0.841071
16, 0.18,0.861722
16, 0.19,0.923961
16, 0.2,0.908088
16, 0.21,0.939666
16, 0.22,0.948733
16, 0.23,1.07753
16, 0.24,1.18148
16, 0.25,1.12484
16, 0.26,1.11637
16, 0.27,1.1923
16, 0.28,1.16852
16, 0.29,1.06125
16, 0.3,1.07077
16, 0.31,1.05954
16, 0.32,1.07297
16, 0.33,1.09755
16, 0.34,1.15745
16, 0.35,1.16381
16, 0.36,1.12941
16, 0.37,1.07712
16, 0.38,1.09234
16, 0.39,1.14937
16, 0.4,1.186
16, 0.41,1.20288
16, 0.42,1.19644
16, 0.43,1.09375
16, 0.44,1.12054
16, 0.45,1.15328
16, 0.46,1.19745
16, 0.47,1.23021
16, 0.48,1.29222
16, 0.49,1.33878
16, 0.5,1.24582
16, 0.51,1.28787
16, 0.52,1.25787
16, 0.53,1.33314
16, 0.54,1.34365
16, 0.55,1.40068
16, 0.56,1.32234
16, 0.57,1.22675
16, 0.58,1.31047
16, 0.59,1.27283
16, 0.6,1.21622
16, 0.61,1.15788
16, 0.62,1.05404
16, 0.63,0.984662
16, 0.64,1.0258
16, 0.65,0.980799
16, 0.66,0.990764
16, 0.67,0.993907
16, 0.68,1.03438
16, 0.69,1.0607
16, 0.7,1.08938
16, 0.71,0.996741
16, 0.72,1.01386
16, 0.73,1.02567
16, 0.74,1.0522
16, 0.75,1.08021
16, 0.76,1.03439
16, 0.77,1.00775
16, 0.78,1.00999
16, 0.79,0.955702
16, 0.8,0.92321
16, 0.81,0.961217
16, 0.82,0.948965
16, 0.83,0.921279
16, 0.84,0.960777
16, 0.85,0.942827
16, 0.86,0.947141
16, 0.87,0.911228
16, 0.88,0.956865
16, 0.89,0.928671
16, 0.9,0.918562
16, 0.91,0.989596
16, 0.92,1.04498
16, 0.93,1.02239
16, 0.94,0.964674
16, 0.95,1.03232
16, 0.96,1.02389
16, 0.97,1.02216
16, 0.98,0.970963
16, 0.99,0.952862
16, 1,0.919963

Simulation:t,X,
17, 0,1
17, 0.01,1.08278
17, 0.02,1.11173
17, 0.03,1.10143
17, 0.04,1.12719
17, 0.05,1.12057
17, 0.06,1.08811
17, 0.07,1.16472
17, 0.08,1.19422
17, 0.09,1.15182
17, 0.1,1.12653
17, 0.11,1.14185
17, 0.12,1.18407
17, 0.13,1.16685
17, 0.14,1.12688
17, 0.15,1.15512
17, 0.16,1.22972
17, 0.17,1.19078
17, 0.18,1.16052
17, 0.19,1.15104
17, 0.2,1.18955
17, 0.21,1.17719
17, 0.22,1.22756
17, 0.23,1.17656
17, 0.24,1.23266
17, 0.25,1.32462
17, 0.26,1.35569
17, 0.27,1.37949
17, 0.28,1.37457
17, 0.29,1.35892
17, 0.3,1.23896
17, 0.31,1.301
17, 0.32,1.25446
17, 0.33,1.18645
17, 0.34,1.19678
17, 0.35,1.19956
17, 0.36,1.24682
17, 0.37,1.24587
17, 0.38,1.2131
17, 0.39,1.12911
17, 0.4,1.08275
17, 0.41,1.06846
17, 0.42,1.07424
17, 0.43,0.954775
17, 0.44,0.943167
17, 0.45,0.95865
17, 0.46,0.922402
17, 0.47,0.982165
17, 0.48,1.02295
17, 0.49,1.02352
17, 0.5,0.98421
17, 0.51,0.966772
17, 0.52,1.02461
17, 0.53,1.05791
17, 0.54,1.00292
17, 0.55,0.949333
17, 0.56,0.916743
17, 0.57,0.90359
17, 0.58,0.864071
17, 0.59,0.799594
17, 0.6,0.696134
17, 0.61,0.650375
17, 0.62,0.651279
17, 0.63,0.71217
17, 0.64,0.730854
17, 0.65,0.790301
17, 0.66,0.793051
17, 0.67,0.836833
17, 0.68,0.863878
17, 0.69,0.845795
17, 0.7,0.846029
17, 0.71,0.843946
17, 0.72,0.985825
17, 0.73,0.943488
17, 0.74,0.987672
17, 0.75,0.976821
17, 0.76,0.979837
17, 0.77,1.01426
17, 0.78,1.11748
17, 0.79,1.11945
17, 0.8,1.02256
17, 0.81,1.03736
17, 0.82,0.985801
17, 0.83,0.994178
17, 0.84,1.01475
17, 0.85,1.1985
17, 0.86,1.27676
17, 0.87,1.24245
17, 0.88,1.19072
17, 0.89,1.22173
17, 0.9,1.19834
17, 0.91,1.15893
17, 0.92,1.12916
17, 0.93,1.23831
17, 0.94,1.34086
17, 0.95,1.30573
17, 0.96,1.37223
17, 0.97,1.37752
17, 0.98,1.52729
17, 0.99,1.56135
17, 1,1.57635

Simulation:t,X,
18, 0,1
18, 0.01,0.992234
18, 0.02,0.892221
18, 0.03,0.903363
18, 0.04,1.02426
18, 0.05,1.03388
18, 0.06,1.04442
18, 0.07,1.02794
18, 0.08,1.04301
18, 0.09,1.03973
18, 0.1,1.05767
18, 0.11,1.04032
18, 0.12,1.0367
18, 0.13,1.05808
18, 0.14,1.15392
18, 0.15,1.11883
18, 0.16,1.10194
18, 0.17,1.17394
18, 0.18,1.16191
18, 0.19,1.16176
18, 0.2,1.16047
18, 0.21,1.18376
18, 0.22,1.22301
18, 0.23,1.17434
18, 0.24,1.20699
18, 0.25,1.16042
18, 0.26,1.16271
18, 0.27,1.23986
18, 0.28,1.23564
18, 0.29,1.2424
18, 0.3,1.25838
18, 0.31,1.24707
18, 0.32,1.21291
18, 0.33,1.1975
18, 0.34,1.21888
18, 0.35,1.26965
18, 0.36,1.28153
18, 0.37,1.14595
18, 0.38,1.14565
18, 0.39,1.10618
18, 0.4,1.1379
18, 0.41,1.15219
18, 0.42,1.15225
18, 0.43,1.21497
18, 0.44,1.23531
18, 0.45,1.31309
18, 0.46,1.24304
18, 0.47,1.27925
18, 0.48,1.16229
18, 0.49,1.15975
18, 0.5,1.12683
18, 0.51,1.01255
18, 0.52,0.958225
18, 0.53,0.907951
18, 0.54,0.970947
18, 0.55,0.889493
18, 0.56,0.944438
18, 0.57,0.926983
18, 0.58,0.92739
18, 0.59,0.927431
18, 0.6,0.878929
18, 0.61,0.87331
18, 0.62,0.860597
18, 0.63,0.854625
18, 0.64,0.817529
18, 0.65,0.864789
18, 0.66,0.901197
18, 0.67,1.01723
18, 0.68,1.11436
18, 0.69,1.06688
18, 0.7,1.10824
18, 0.71,1.09681
18, 0.72,1.13434
18, 0.73,1.1258
18, 0.74,1.15535
18, 0.75,1.11321
18, 0.76,1.07458
18, 0.77,1.09449
18, 0.78,1.0539
18, 0.79,1.04
18, 0.8,0.97139
18, 0.81,0.94371
18, 0.82,0.958582
18, 0.83,0.902369
18, 0.84,0.983229
18, 0.85,0.917701
18, 0.86,0.925195
18, 0.87,0.962014
18, 0.88,0.88955
18, 0.89,0.904665
18, 0.9,0.91771
18, 0.91,0.858115
18, 0.92,0.885746
18, 0.93,0.856487
18, 0.94,0.91765
18, 0.95,0.929698
18, 0.96,0.964376
18, 0.97,1.01809
18, 0.98,1.04573
18, 0.99,0.990857
18, 1,0.928439

Simulation:t,X,
19, 0,1
19, 0.01,0.974982
19, 0.02,0.957815
19, 0.03,0.91097
19, 0.04,0.959179
19, 0.05,0.946408
19, 0.06,0.996698
19, 0.07,0.94603
19, 0.08,0.896629
19, 0.09,0.83552
19, 0.1,0.800447
19, 0.11,0.760334
19, 0.12,0.750826
19, 0.13,0.787045
19, 0.14,0.828152
19, 0.15,0.749344
19, 0.16,0.794925
19, 0.17,0.857296
19, 0.18,0.755071
19, 0.19,0.755038
19, 0.2,0.74248
19, 0.21,0.72195
19, 0.22,0.756396
19, 0.23,0.758186
19, 0.24,0.701936
19, 0.25,0.695096
19, 0.26,0.712097
19, 0.27,0.719736
19, 0.28,0.762811
19, 0.29,0.728696
19, 0.3,0.68133
19, 0.31,0.705122
19, 0.32,0.701389
19, 0.33,0.724032
19, 0.34,0.765273
19, 0.35,0.778488
19, 0.36,0.795163
19, 0.37,0.847829
19, 0.38,0.873064
19, 0.39,0.856724
19, 0.4,0.86197
19, 0.41,0.930624
19, 0.42,0.955292
19, 0.43,0.920142
19, 0.44,0.880093
19, 0.45,0.894723
19, 0.46,0.940472
19, 0.47,0.898724
19, 0.48,0.912504
19, 0.49,0.823219
19, 0.5,0.889635
19, 0.51,0.900573
19, 0.52,0.938939
19, 0.53,0.903498
19, 0.54,0.954023
19, 0.55,1.03681
19, 0.56,1.05976
19, 0.57,1.16014
19, 0.58,1.19748
19, 0.59,1.21803
19, 0.6,1.10002
19, 0.61,1.16353
19, 0.62,1.15059
19, 0.63,1.21085
19, 0.64,1.17213
19, 0.65,1.02912
19, 0.66,0.987681
19, 0.67,1.00571
19, 0.68,1.04449
19, 0.69,1.00242
19, 0.7,1.05815
19, 0.71,1.19228
19, 0.72,1.18173
19, 0.73,1.09475
19, 0.74,1.16752
19, 0.75,1.14617
19, 0.76,1.08291
19, 0.77,1.11203
19, 0.78,1.05009
19, 0.79,0.993973
19, 0.8,0.966094
19, 0.81,0.90947
19, 0.82,0.91417
19, 0.83,0.937932
19, 0.84,0.925053
19, 0.85,0.939829
19, 0.86,0.967125
19, 0.87,0.989763
19, 0.88,0.98064
19, 0.89,1.04568
19, 0.9,0.98922
19, 0.91,0.976166
19, 0.92,1.00983
19, 0.93,0.936295
19, 0.94,0.976944
19, 0.95,1.02875
19, 0.96,1.00632
19, 0.97,0.976783
19, 0.98,1.00153
19, 0.99,0.955025
19, 1,1.02164

Simulation:t,X,
20, 0,1
20, 0.01,0.971138
20, 0.02,1.00129
20, 0.03,1.00516
20, 0.04,1.10097
20, 0.05,1.01874
20, 0.06,0.965061
20, 0.07,0.95148
20, 0.08,1.00273
20, 0.09,1.04505
20, 0.1,1.10933
20, 0.11,1.0537
20, 0.12,1.10076
20, 0.13,1.09843
20, 0.14,0.982303
20, 0.15,0.971729
20, 0.16,0.94637
20, 0.17,0.95192
20, 0.18,1.02938
20, 0.19,1.07019
20, 0.2,1.01982
20, 0.21,1.0381
20, 0.22,1.08101
20, 0.23,1.03423
20, 0.24,1.01962
20, 0.25,1.03605
20, 0.26,0.988953
20, 0.27,1.08283
20, 0.28,1.16808
20, 0.29,1.14288
20, 0.3,1.02141
20, 0.31,1.1067
20, 0.32,1.16286
20, 0.33,1.09115
20, 0.34,1.09023
20, 0.35,1.11493
20, 0.36,1.10146
20, 0.37,1.20029
20, 0.38,1.24984
20, 0.39,1.20263
20, 0.4,1.22882
20, 0.41,1.34584
20, 0.42,1.29161
20, 0.43,1.27254
20, 0.44,1.24032
20, 0.45,1.20358
20, 0.46,1.16044
20, 0.47,1.09049
20, 0.48,1.04131
20, 0.49,1.05336
20, 0.5,1.08693
20, 0.51,1.01729
20, 0.52,1.01376
20, 0.53,1.08403
20, 0.54,1.20849
20, 0.55,1.22832
20, 0.56,1.37239
20, 0.57,1.41606
20, 0.58,1.43278
20, 0.59,1.49345
20, 0.6,1.38242
20, 0.61,1.34744
20, 0.62,1.35983
20, 0.63,1.35888
20, 0.64,1.43082
20, 0.65,1.53248
20, 0.66,1.61567
20, 0.67,1.62046
20, 0.68,1.74596
20, 0.69,1.54081
20, 0.7,1.50586
20, 0.71,1.47242
20, 0.72,1.41671
20, 0.73,1.18462
20, 0.74,1.16074
20, 0.75,1.11823
20, 0.76,1.15408
20, 0.77,1.06116
20, 0.78,1.02007
20, 0.79,0.995687
20, 0.8,1.00619
20, 0.81,1.00783
20, 0.82,0.982277
20, 0.83,0.902167
20, 0.84,0.900809
20, 0.85,0.852634
20, 0.86,0.847234
20, 0.87,0.936542
20, 0.88,0.849585
20, 0.89,0.856775
20, 0.9,0.882794
20, 0.91,0.926073
20, 0.92,0.98075
20, 0.93,0.973241
20, 0.94,0.907905
20, 0.95,0.921098
20, 0.96,1.02962
20, 0.97,1.12882
20, 0.98,1.15834
20, 0.99,1.09446
20, 1,1.0204

Simulation:t,X,
21, 0,1
21, 0.01,1.00892
21, 0.02,0.953344
21, 0.03,0.999797
21, 0.04,0.920756
21, 0.05,0.879432
21, 0.06,0.816339
21, 0.07,0.801205
21, 0.08,0.790402
21, 0.09,0.784863
21, 0.1,0.743592
21, 0.11,0.725221
21, 0.12,0.729601
21, 0.13,0.742149
21, 0.14,0.753466
21, 0.15,0.699136
21, 0.16,0.710795
21, 0.17,0.73748
21, 0.18,0.640558
21, 0.19,0.641468
21, 0.2,0.688331
21, 0.21,0.680821
21, 0.22,0.722706
21, 0.23,0.704533
21, 0.24,0.738161
21, 0.25,0.727806
21, 0.26,0.728604
21, 0.27,0.742533
21, 0.28,0.802703
21, 0.29,0.794423
21, 0.3,0.799813
21, 0.31,0.810452
21, 0.32,0.864882
21, 0.33,0.868058
21, 0.34,0.829708
21, 0.35,0.885319
21, 0.36,0.880906
21, 0.37,0.91653
21, 0.38,0.889218
21, 0.39,0.919385
21, 0.4,0.916394
21, 0.41,0.957456
21, 0.42,0.94223
21, 0.43,0.937059
21, 0.44,0.976325
21, 0.45,0.905599
21, 0.46,0.924885
21, 0.47,0.965459
21, 0.48,0.963032
21, 0.49,1.00045
21, 0.5,1.0983
21, 0.51,1.01257
21, 0.52,1.10192
21, 0.53,1.14254
21, 0.54,1.15099
21, 0.55,1.27002
21, 0.56,1.25217
21, 0.57,1.16264
21, 0.58,1.1254
21, 0.59,1.12811
21, 0.6,1.11847
21, 0.61,1.11345
21, 0.62,1.06984
21, 0.63,1.15778
21, 0.64,1.27275
21, 0.65,1.23807
21, 0.66,1.2846
21, 0.67,1.14732
21, 0.68,1.20897
21, 0.69,1.26838
21, 0.7,1.27244
21, 0.71,1.27469
21, 0.72,1.29685
21, 0.73,1.24594
21, 0.74,1.31648
21, 0.75,1.24975
21, 0.76,1.23069
21, 0.77,1.23088
21, 0.78,1.19087
21, 0.79,1.20802
21, 0.8,1.10857
21, 0.81,1.04709
21, 0.82,1.11828
21, 0.83,1.2233
21, 0.84,1.21356
21, 0.85,1.25447
21, 0.86,1.30982
21, 0.87,1.18791
21, 0.88,1.24198
21, 0.89,1.23039
21, 0.9,1.26324
21, 0.91,1.25188
21, 0.92,1.30522
21, 0.93,1.33187
21, 0.94,1.31269
21, 0.95,1.27875
21, 0.96,1.25148
21, 0.97,1.19975
21, 0.98,1.19405
21, 0.99,1.17397
21, 1,1.223

Simulation:t,X,
22, 0,1
22, 0.01,1.04156
22, 0.02,0.924522
22, 0.03,0.900395
22, 0.04,0.876601
22, 0.05,0.904558
22, 0.06,0.923976
22, 0.07,0.956097
22, 0.08,1.02955
22, 0.09,0.986737
22, 0.1,0.992536
22, 0.11,0.985205
22, 0.12,0.964605
22, 0.13,0.923791
22, 0.14,1.01234
22, 0.15,0.999112
22, 0.16,0.936844
22, 0.17,0.906452
22, 0.18,0.901078
22, 0.19,0.987337
22, 0.2,0.987854
22, 0.21,0.951591
22, 0.22,0.942608
22, 0.23,0.868534
22, 0.24,0.849126
22, 0.25,0.855904
22, 0.26,0.874536
22, 0.27,0.932796
22, 0.28,0.955923
22, 0.29,0.977634
22, 0.3,0.929666
22, 0.31,0.946566
22, 0.32,0.95791
22, 0.33,0.929633
22, 0.34,0.8793
22, 0.35,0.864868
22, 0.36,0.916064
22, 0.37,0.847214
22, 0.38,0.880164
22, 0.39,0.834774
22, 0.4,0.909468
22, 0.41,0.93425
22, 0.42,0.85502
22, 0.43,0.898333
22, 0.44,0.936099
22, 0.45,0.986979
22, 0.46,0.976429
22, 0.47,0.939484
22, 0.48,1.08765
22, 0.49,1.12887
22, 0.5,1.21696
22, 0.51,1.11735
22, 0.52,1.07974
22, 0.53,1.09073
22, 0.54,1.00644
22, 0.55,1.07165
22, 0.56,1.10932
22, 0.57,1.10484
22, 0.58,1.21019
22, 0.59,1.22809
22, 0.6,1.42023
22, 0.61,1.42873
22, 0.62,1.43057
22, 0.63,1.45957
22, 0.64,1.38939
22, 0.65,1.34276
22, 0.66,1.24462
22, 0.67,1.2435
22, 0.68,1.22332
22, 0.69,1.16359
22, 0.7,1.05294
22, 0.71,0.958471
22, 0.72,0.957358
22, 0.73,1.00614
22, 0.74,1.00042
22, 0.75,1.07214
22, 0.76,1.12164
22, 0.77,1.0947
22, 0.78,1.1336
22, 0.79,1.13078
22, 0.8,1.12731
22, 0.81,1.24389
22, 0.82,1.29095
22, 0.83,1.38458
22, 0.84,1.43067
22, 0.85,1.37104
22, 0.86,1.41811
22, 0.87,1.37379
22, 0.88,1.32466
22, 0.89,1.30014
22, 0.9,1.30892
22, 0.91,1.19594
22, 0.92,1.16906
22, 0.93,1.13355
22, 0.94,1.16227
22, 0.95,1.14151
22, 0.96,1.12373
22, 0.97,1.1116
22, 0.98,1.21451
22, 0.99,1.33071
22, 1,1.30321

Simulation:t,X,
23, 0,1
23, 0.01,1.11258
23, 0.02,1.13035
23, 0.03,0.99111
23, 0.04,0.84366
23, 0.05,0.861634
23, 0.06,0.871418
23, 0.07,0.867074
23, 0.08,0.89358
23, 0.09,0.873608
23, 0.1,0.916579
23, 0.11,1.01384
23, 0.12,1.07856
23, 0.13,1.07817
23, 0.14,1.19436
23, 0.15,1.21908
23, 0.16,1.26445
23, 0.17,1.21486
23, 0.18,1.23037
23, 0.19,1.25639
23, 0.2,1.22998
23, 0.21,1.11426
23, 0.22,1.09558
23, 0.23,1.20061
23, 0.24,1.17891
23, 0.25,1.12549
23, 0.26,1.13831
23, 0.27,1.1778
23, 0.28,1.22908
23, 0.29,1.23982
23, 0.3,1.0927
23, 0.31,1.12694
23, 0.32,1.12648
23, 0.33,1.12488
23, 0.34,1.18043
23, 0.35,1.18689
23, 0.36,1.09516
23, 0.37,1.13199
23, 0.38,1.14127
23, 0.39,1.01439
23, 0.4,1.01212
23, 0.41,1.07745
23, 0.42,1.02283
23, 0.43,1.06595
23, 0.44,1.10882
23, 0.45,1.1188
23, 0.46,1.1619
23, 0.47,1.18569
23, 0.48,1.09679
23, 0.49,1.04522
23, 0.5,1.09159
23, 0.51,1.02132
23, 0.52,0.970867
23, 0.53,1.01948
23, 0.54,1.06971
23, 0.55,0.988115
23, 0.56,0.956951
23, 0.57,0.902044
23, 0.58,0.900869
23, 0.59,0.872696
23, 0.6,0.881813
23, 0.61,0.862545
23, 0.62,0.901091
23, 0.63,0.921915
23, 0.64,0.879935
23, 0.65,0.960832
23, 0.66,0.944523
23, 0.67,0.961072
23, 0.68,0.938102
23, 0.69,0.916858
23, 0.7,1.0037
23, 0.71,1.01033
23, 0.72,0.99352
23, 0.73,0.930071
23, 0.74,0.955839
23, 0.75,0.999381
23, 0.76,0.943336
23, 0.77,0.901456
23, 0.78,0.944311
23, 0.79,1.02874
23, 0.8,1.11746
23, 0.81,1.18747
23, 0.82,1.18315
23, 0.83,1.22136
23, 0.84,1.21625
23, 0.85,1.19678
23, 0.86,1.26604
23, 0.87,1.32599
23, 0.88,1.37015
23, 0.89,1.4099
23, 0.9,1.37353
23, 0.91,1.29883
23, 0.92,1.25576
23, 0.93,1.23546
23, 0.94,1.2432
23, 0.95,1.2502
23, 0.96,1.20933
23, 0.97,1.24678
23, 0.98,1.25725
23, 0.99,1.21224
23, 1,1.25048

Simulation:t,X,
24, 0,1
24, 0.01,0.999468
