Simulation 1: t, X
51, 0.55, 0.9845672762339986
51, 0.56, 0.9896435944859454
51, 0.5700000000000001, 0.9931871840500713
51, 0.58, 0.908684112089151
51, 0.59, 0.9032611919293184
51, 0.6, 0.8189067720470414
51, 0.61, 0.7810478404915853
51, 0.62, 0.8291963493928287
51, 0.63, 0.8412930841135107
51, 0.64, 0.7779881936191844
51, 0.65, 0.7723651432149504
51, 0.66, 0.8536742700741412
51, 0.67, 0.8139641676270829
51, 0.68, 0.8484893153381291
51, 0.6900000000000001, 0.8376226491769578
51, 0.7000000000000001, 0.7900027365762194
51, 0.71, 0.7799044147468392
51, 0.72, 0.7393206621460132
51, 0.73, 0.6679122870872
51, 0.74, 0.6775729506446192
51, 0.75, 0.6631485499778145
51, 0.76, 0.6675383036553537
51, 0.77, 0.5989062704691488
51, 0.78, 0.5707575970131843
51, 0.79, 0.5665964448488036
51, 0.8, 0.5612919086349286
51, 0.81, 0.5991347256201708
51, 0.8200000000000001, 0.5868608038200867
51, 0.8300000000000001, 0.5716014410866067
51, 0.84, 0.5847726130487447
51, 0.85, 0.5263652903206075
51, 0.86, 0.5320719393344855
51, 0.87, 0.48636383181793474
51, 0.88, 0.4936303346473325
51, 0.89, 0.5010054578966899
51, 0.9, 0.5373666416201051
51, 0.91, 0.507577708533336
51, 0.92, 0.5471614543666217
51, 0.93, 0.5514535621340123
51, 0.9400000000000001, 0.5410885127819992
51, 0.9500000000000001, 0.5319174985459298
51, 0.96, 0.5168361890678944
51, 0.97, 0.49303127325034773
51, 0.98, 0.48863703568087885
51, 0.99, 0.47184728916596747
51, 1.0, 0.46710388294100796

Simulation 52: t, X
52, 0.0, 1.0
52, 0.01, 1.0424502591006815
52, 0.02, 1.005811135988029
52, 0.03, 1.013770538716937
52, 0.04, 0.965074270889353
52, 0.05, 0.8741478501725521
52, 0.06, 0.8600396490618127
52, 0.07, 0.8861396807033344
52, 0.08, 0.8010328768201136
52, 0.09, 0.8675599666804744
52, 0.1, 0.7967291085069769
52, 0.11, 0.8790449258005593
52, 0.12, 0.881797220195146
52, 0.13, 0.9014301692083164
52, 0.14, 0.9113551651239935
52, 0.15, 0.9209024130851808
52, 0.16, 0.9243784286187469
52, 0.17, 0.9828969820266661
52, 0.18, 0.9819978197124254
52, 0.19, 0.9810523068065695
52, 0.2, 0.899629499961557
52, 0.21, 0.8749255264820375
52, 0.22, 0.8339013710950441
52, 0.23, 0.8197009447463468
52, 0.24, 0.8588393092214258
52, 0.25, 0.7808289986285428
52, 0.26, 0.7668931330949934
52, 0.27, 0.7690213886770673
52, 0.28, 0.7637910792906937
52, 0.29, 0.7717287681479017
52, 0.3, 0.8021353094891861
52, 0.31, 0.8129213705202848
52, 0.32, 0.8579082815186885
52, 0.33, 0.8897281719803143
52, 0.34, 0.9050948172811594
52, 0.35000000000000003, 0.8589250280694589
52, 0.36, 0.8322316973633656
52, 0.37, 0.8732305828112739
52, 0.38, 0.8460933037895453
52, 0.39, 0.7858968744943015
52, 0.4, 0.8456368581789797
52, 0.41000000000000003, 0.8500473131832114
52, 0.42, 0.8111193108614855
52, 0.43, 0.7859750202570073
52, 0.44, 0.7557663688158346
52, 0.45, 0.7333598333398467
52, 0.46, 0.7852816089051442
52, 0.47000000000000003, 0.7995666495268878
52, 0.48, 0.7164613931350644
52, 0.49, 0.8038646126732506
52, 0.5, 0.7488394268535025
52, 0.51, 0.7090088010612775
52, 0.52, 0.6720309094071969
52, 0.53, 0.641747717473045
52, 0.54, 0.6151344415993665
52, 0.55, 0.644371732759011
52, 0.56, 0.6268793340041258
52, 0.5700000000000001, 0.626114869968088
52, 0.58, 0.6408242870886456
52, 0.59, 0.639070990642872
52, 0.6, 0.6252482769138952
52, 0.61, 0.6606256900776003
52, 0.62, 0.7097138956653415
52, 0.63, 0.7098736104144194
52, 0.64, 0.6959354217010919
52, 0.65, 0.7020727940432675
52, 0.66, 0.7028226776011007
52, 0.67, 0.7139447337341666
52, 0.68, 0.7185895955983443
52, 0.6900000000000001, 0.7396197478502993
52, 0.7000000000000001, 0.7395124996934829
52, 0.71, 0.6743367695988953
52, 0.72, 0.6866481261668567
52, 0.73, 0.6467594149676803
52, 0.74, 0.6393967963508117
52, 0.75, 0.5846521132460067
52, 0.76, 0.6294299058212266
52, 0.77, 0.6222904811331258
52, 0.78, 0.6282991035058407
52, 0.79, 0.6961668775453542
52, 0.8, 0.723637110188725
52, 0.81, 0.7439074651105927
52, 0.8200000000000001, 0.7624734818299768
52, 0.8300000000000001, 0.7748604521204875
52, 0.84, 0.8442326348027019
52, 0.85, 0.8624360189971866
52, 0.86, 0.862998721346602
52, 0.87, 0.8405333619880101
52, 0.88, 0.7639783438310007
52, 0.89, 0.8567821709481191
52, 0.9, 0.8075277052707049
52, 0.91, 0.7846596568509081
52, 0.92, 0.8414278000283122
52, 0.93, 0.7700940435194792
52, 0.9400000000000001, 0.772240763906305
52, 0.9500000000000001, 0.7605944022595857
52, 0.96, 0.7667042252461241
52, 0.97, 0.74924102270017
52, 0.98, 0.6552693346181068
52, 0.99, 0.6792427465717238
52, 1.0, 0.69930192780694

Simulation 53: t, X
53, 0.0, 1.0
53, 0.01, 1.048908479983448
53, 0.02, 1.0576312420168235
53, 0.03, 1.118358370881549
53, 0.04, 1.142981209369399
53, 0.05, 1.1264963468821279
53, 0.06, 1.1218147456572019
53, 0.07, 1.1672261951556235
53, 0.08, 1.1789684409745524
53, 0.09, 1.1541619114053527
53, 0.1, 1.2127941864718772
53, 0.11, 1.2506892878295288
53, 0.12, 1.2980155258886545
53, 0.13, 1.4122835743146933
53, 0.14, 1.44612858411431
53, 0.15, 1.457556241634974
53, 0.16, 1.4305847542254935
53, 0.17, 1.440701024884512
53, 0.18, 1.4831021757432608
53, 0.19, 1.6319099959369945
53, 0.2, 1.7782916999618381
53, 0.21, 1.6145995425959623
53, 0.22, 1.6371661433911049
53, 0.23, 1.646734022333276
53, 0.24, 1.7604089240657292
53, 0.25, 1.800302409688588
53, 0.26, 1.8162090925742025
53, 0.27, 1.864828943784237
53, 0.28, 1.7349596830871319
53, 0.29, 1.7995409408838106
53, 0.3, 1.6674042807871488
53, 0.31, 1.6676462123825628
53, 0.32, 1.7226579412729859
53, 0.33, 1.7763353250652394
53, 0.34, 1.8044419636904252
53, 0.35000000000000003, 2.0229361045052614
53, 0.36, 1.908091612628254
53, 0.37, 2.0510162018602096
53, 0.38, 2.1792347356681168
53, 0.39, 2.215518576275083
53, 0.4, 2.1893371514773516
53, 0.41000000000000003, 1.9552145456960852
53, 0.42, 1.9330425126019466
53, 0.43, 2.0397262867164683
53, 0.44, 2.1351983800216257
53, 0.45, 1.9247257088080734
53, 0.46, 1.8247915008085194
53, 0.47000000000000003, 1.8449450863590846
53, 0.48, 1.8074634103796066
53, 0.49, 1.9113755263643157
53, 0.5, 1.914033677050872
53, 0.51, 1.8364578491825334
53, 0.52, 1.7291434170370599
53, 0.53, 1.790331841365223
53, 0.54, 1.9018530830753084
53, 0.55, 1.8779156750161519
53, 0.56, 1.674823059946625
53, 0.5700000000000001, 1.7241853004656662
53, 0.58, 1.7118138901339954
53, 0.59, 1.6639484164557767
53, 0.6, 1.8847297550904607
53, 0.61, 2.0170163715849636
53, 0.62, 1.9548103239077907
53, 0.63, 1.8504064384037078
53, 0.64, 1.6993733678682812
53, 0.65, 1.6607203292356163
53, 0.66, 1.5658165559622388
53, 0.67, 1.58355504759079
53, 0.68, 1.58808518614738
53, 0.6900000000000001, 1.6354926829371166
53, 0.7000000000000001, 1.6840936674027516
53, 0.71, 1.7682475262080128
53, 0.72, 1.805783973029042
53, 0.73, 1.7593598960442114
53, 0.74, 1.766324549523411
53, 0.75, 1.687124274146984
53, 0.76, 1.6563468458184423
53, 0.77, 1.7124756928081026
53, 0.78, 1.6491904257353343
53, 0.79, 1.65401672979554
53, 0.8, 1.7085751684154722
53, 0.81, 1.6462530391631063
53, 0.8200000000000001, 1.5543445847698505
53, 0.8300000000000001, 1.52382088570813
53, 0.84, 1.5224220720771307
53, 0.85, 1.524468642441356
53, 0.86, 1.4668241479717348
53, 0.87, 1.527666481492637
53, 0.88, 1.5358925173233933
53, 0.89, 1.6667261433978404
53, 0.9, 1.548433344765808
53, 0.91, 1.5215798248429409
53, 0.92, 1.4832117216615215
53, 0.93, 1.5413351740352577
53, 0.9400000000000001, 1.4127006064235816
53, 0.9500000000000001, 1.46483262744882
53, 0.96, 1.3804530007023696
53, 0.97, 1.3019088869398898
53, 0.98, 1.2457087522009889
53, 0.99, 1.3233746884036794
53, 1.0, 1.3820818338863154

Simulation 54: t, X
54, 0.0, 1.0
54, 0.01, 1.0083295788971502
54, 0.02, 0.9234089034072189
54, 0.03, 0.8933218887856008
54, 0.04, 0.9357404706484567
54, 0.05, 0.8460363475457192
54, 0.06, 0.7980743870558548
54, 0.07, 0.8510318622871419
54, 0.08, 0.9169636014067769
54, 0.09, 0.9578935414782624
54, 0.1, 0.9193432517421083
54, 0.11, 0.9632569918193739
54, 0.12, 0.9691490033950116
54, 0.13, 1.075922519795539
54, 0.14, 1.1428834531323435
54, 0.15, 1.198506984627373
54, 0.16, 1.3019588185928184
54, 0.17, 1.2701155073891284
54, 0.18, 1.2101885803966452
54, 0.19, 1.219327565256074
54, 0.2, 1.2075721490316118
54, 0.21, 1.1741635905030898
54, 0.22, 1.1988488536038382
54, 0.23, 1.104246933333028
54, 0.24, 1.193943361638906
54, 0.25, 1.135136318932049
54, 0.26, 1.041798209249004
54, 0.27, 1.0174623934417777
54, 0.28, 0.9645050999278516
54, 0.29, 0.9773420449413673
54, 0.3, 0.9872864269871308
54, 0.31, 1.0236707598835928
54, 0.32, 0.9883729208983256
54, 0.33, 1.0068790454684737
54, 0.34, 1.0499921567687096
54, 0.35000000000000003, 1.0073678359038396
54, 0.36, 0.9829219728372315
54, 0.37, 0.948775648141144
54, 0.38, 0.9296070881078267
54, 0.39, 0.9533465304895615
54, 0.4, 0.9021663632627878
54, 0.41000000000000003, 0.9890314534448558
54, 0.42, 0.95699032444457
54, 0.43, 0.9194059059744796
54, 0.44, 0.9299854833636851
54, 0.45, 0.9268355238783716
54, 0.46, 0.8529995102263316
54, 0.47000000000000003, 0.8434551707068454
54, 0.48, 0.8161676554485559
54, 0.49, 0.8124740923764149
54, 0.5, 0.8011364270302684
54, 0.51, 0.8496524374989545
54, 0.52, 0.8594915020335964
54, 0.53, 0.9395731936412464
54, 0.54, 0.9996401581174834
54, 0.55, 1.0095691971420195
54, 0.56, 0.957078933785342
54, 0.5700000000000001, 0.9186478646308651
54, 0.58, 0.837913674607248
54, 0.59, 0.838960155258579
54, 0.6, 0.8042941891225395
54, 0.61, 0.8084454772434436
54, 0.62, 0.84776755968447
54, 0.63, 0.8638804369649864
54, 0.64, 0.857751448164964
54, 0.65, 0.8508482190459445
54, 0.66, 0.7632335594449676
54, 0.67, 0.742349240741796
54, 0.68, 0.7846675088205745
54, 0.6900000000000001, 0.800643990666563
54, 0.7000000000000001, 0.8013530959800163
54, 0.71, 0.8141615901203612
54, 0.72, 0.8263261473410927
54, 0.73, 0.8491222156122509
54, 0.74, 0.8041384149000181
54, 0.75, 0.7390311886831409
54, 0.76, 0.7936626038241935
54, 0.77, 0.7782754926489012
54, 0.78, 0.8051078452647165
54, 0.79, 0.8155390776093618
54, 0.8, 0.7645494947785639
54, 0.81, 0.7800802102465799
54, 0.8200000000000001, 0.7979600375369924
54, 0.8300000000000001, 0.7896844519810632
54, 0.84, 0.7335551637144627
54, 0.85, 0.7288717426015331
54, 0.86, 0.7522644901196633
54, 0.87, 0.7325034321228885
54, 0.88, 0.7455843370636521
54, 0.89, 0.8415154510487275
54, 0.9, 0.8816177932535951
54, 0.91, 0.8560997501722869
54, 0.92, 0.8267586777451175
54, 0.93, 0.8581529808256374
54, 0.9400000000000001, 0.897946609583856
54, 0.9500000000000001, 0.8492069616030578
54, 0.96, 0.839760124209478
54, 0.97, 0.8655227030547259
54, 0.98, 0.8239889471708521
54, 0.99, 0.8232248279257502
54, 1.0, 0.8540328066159419

Simulation 55: t, X
55, 0.0, 1.0
55, 0.01, 1.0106074704252608
55, 0.02, 1.0107666494724923
55, 0.03, 1.0189771668088414
55, 0.04, 1.1010525490516565
55, 0.05, 1.139020435541601
55, 0.06, 1.086033465847817
55, 0.07, 1.0040881282301268
55, 0.08, 1.033470642548726
55, 0.09, 1.1623245254763286
55, 0.1, 1.1652752350031494
55, 0.11, 1.204176050866564
55, 0.12, 1.1773805407329367
55, 0.13, 1.216384450697583
55, 0.14, 1.2434569131234525
55, 0.15, 1.2625573902084055
55, 0.16, 1.1891880057977893
55, 0.17, 1.1653627846779424
55, 0.18, 1.0713149678511573
55, 0.19, 1.094009092715057
55, 0.2, 1.0777586540903694
55, 0.21, 1.1940889587179533
55, 0.22, 1.2673640604399479
55, 0.23, 1.2712939943726724
55, 0.24, 1.35359796399505
55, 0.25, 1.4524925140985274
55, 0.26, 1.4776510841008275
55, 0.27, 1.4856590589485932
55, 0.28, 1.524408379240735
55, 0.29, 1.4497956882974827
55, 0.3, 1.5058461453149705
55, 0.31, 1.4359164930084387
55, 0.32, 1.3766062057388515
55, 0.33, 1.499605109190146
55, 0.34, 1.5353423032390894
55, 0.35000000000000003, 1.521189709479869
55, 0.36, 1.5172936189470558
55, 0.37, 1.580628420076381
55, 0.38, 1.5920991918146354
55, 0.39, 1.6030448418169956
55, 0.4, 1.7110241528894778
55, 0.41000000000000003, 1.6159847095703144
55, 0.42, 1.498575404030798
55, 0.43, 1.5064155968616348
55, 0.44, 1.4847092818479821
55, 0.45, 1.368536176927665
55, 0.46, 1.5221218179814953
55, 0.47000000000000003, 1.5134442796989427
55, 0.48, 1.410062600428875
55, 0.49, 1.4090944210474479
55, 0.5, 1.409851823707029
55, 0.51, 1.4886116161078167
55, 0.52, 1.5158680113184513
55, 0.53, 1.4565301450771373
55, 0.54, 1.4971720406782656
55, 0.55, 1.491222034767725
55, 0.56, 1.352961875322821
55, 0.5700000000000001, 1.3428622674422703
55, 0.58, 1.3476002366008513
55, 0.59, 1.3904474063093073
55, 0.6, 1.5187006324312053
55, 0.61, 1.5166225429196123
55, 0.62, 1.4942063031756643
55, 0.63, 1.4056737301773432
55, 0.64, 1.4416354472476693
55, 0.65, 1.3609438558024405
55, 0.66, 1.3844977396714229
55, 0.67, 1.3273228603692213
55, 0.68, 1.2872636147963046
55, 0.6900000000000001, 1.3149808055508467
55, 0.7000000000000001, 1.2415580219628002
55, 0.71, 1.1881758817100971
55, 0.72, 1.1720415722510045
55, 0.73, 1.2122516101038572
55, 0.74, 1.291200516193763
55, 0.75, 1.2029921930250327
55, 0.76, 1.1755394411215834
55, 0.77, 1.2209711185333765
55, 0.78, 1.1559325613862905
55, 0.79, 1.161540258909124
55, 0.8, 1.2096526072764917
55, 0.81, 1.229323759542492
55, 0.8200000000000001, 1.3003158848153067
55, 0.8300000000000001, 1.230508058859207
55, 0.84, 1.187865345000506
55, 0.85, 1.18719686067193
55, 0.86, 1.1457577250339939
55, 0.87, 1.1487357999936265
55, 0.88, 1.1177666395430002
55, 0.89, 1.0855226353219845
55, 0.9, 1.1404937017969727
55, 0.91, 1.2637967698006085
55, 0.92, 1.2149533887933086
55, 0.93, 1.1668356960772421
55, 0.9400000000000001, 1.2212333833201017
55, 0.9500000000000001, 1.2423005991266625
55, 0.96, 1.2363459693798653
55, 0.97, 1.3191032828745657
55, 0.98, 1.3606370158618635
55, 0.99, 1.378199297475421
55, 1.0, 1.335489160292847

Simulation 56: t, X
56, 0.0, 1.0
56, 0.01, 1.08942742121025
56, 0.02, 1.010407156128963
56, 0.03, 1.100559675063384
56, 0.04, 1.1175753038814447
56, 0.05, 1.0789544565763556
56, 0.06, 1.0576438849506056
56, 0.07, 1.0307384297154063
56, 0.08, 1.0562512967470978
56, 0.09, 1.0037568642275296
56, 0.1, 1.0032371106373068
56, 0.11, 0.9559584329931134
56, 0.12, 0.9295097621782614
56, 0.13, 0.9251157973112959
56, 0.14, 0.8672761991280458
56, 0.15, 0.9319525855726286
56, 0.16, 0.977696766283214
56, 0.17, 0.9346193685152081
56, 0.18, 0.8964876799095344
56, 0.19, 0.958461541830669
56, 0.2, 0.9081906454105053
56, 0.21, 0.8739239817080774
56, 0.22, 0.8195834029326472
56, 0.23, 0.80246056480959
56, 0.24, 0.8204610890299633
56, 0.25, 0.8230838365344759
56, 0.26, 0.7924150209924578
56, 0.27, 0.8420693715862444
56, 0.28, 0.8674589920586403
56, 0.29, 0.8352712529280081
56, 0.3, 0.8582025341727182
56, 0.31, 0.8153647978110719
56, 0.32, 0.7882090662407016
56, 0.33, 0.8455643018809136
56, 0.34, 0.8394255502397459
56, 0.35000000000000003, 0.8314037119778407
56, 0.36, 0.819267355024592
56, 0.37, 0.8650465000716112
56, 0.38, 0.9620286364298744
56, 0.39, 0.9404676767638672
56, 0.4, 0.966883451208284
56, 0.41000000000000003, 0.9176077033786991
56, 0.42, 0.9432894888492749
56, 0.43, 0.9952756482627221
56, 0.44, 0.9703226439443632
56, 0.45, 1.0261262283003654
56, 0.46, 1.0305347330959287
56, 0.47000000000000003, 1.0172987266012448
56, 0.48, 1.0007843478334641
56, 0.49, 0.9769021623700074
56, 0.5, 0.9395052320066954
56, 0.51, 0.8723069453461597
56, 0.52, 0.8925553020316243
56, 0.53, 0.8777756729851987
56, 0.54, 0.9356669514832369
56, 0.55, 0.8646192497167869
56, 0.56, 0.863914971454115
56, 0.5700000000000001, 0.8452501882188767
56, 0.58, 0.8641586255088917
56, 0.59, 0.8862261475455208
56, 0.6, 0.8961114754385386
56, 0.61, 0.8972333232590799
56, 0.62, 0.8924973707602328
56, 0.63, 0.8818324924096038
56, 0.64, 0.8552624598302291
56, 0.65, 0.9152206629350839
56, 0.66, 0.8492504330966432
56, 0.67, 0.8656645015794494
56, 0.68, 0.8788220887033467
56, 0.6900000000000001, 0.97672749279721
56, 0.7000000000000001, 0.9784787861198121
56, 0.71, 0.9360562189678536
56, 0.72, 0.8601795661949901
56, 0.73, 0.8523856135189951
56, 0.74, 0.8363438062260948
56, 0.75, 0.8061355916974501
56, 0.76, 0.8093040231194714
56, 0.77, 0.7648206848106361
56, 0.78, 0.8170198356945598
56, 0.79, 0.7489299494660497
56, 0.8, 0.8449736957971445
56, 0.81, 0.9124070853260436
56, 0.8200000000000001, 0.9311228208398936
56, 0.8300000000000001, 0.8950510673325979
56, 0.84, 0.9252290291561069
56, 0.85, 0.8380912730106304
56, 0.86, 0.8218654588403931
56, 0.87, 0.857810653218143
56, 0.88, 0.8908816235748394
56, 0.89, 0.8435087604667035
56, 0.9, 0.8393224290058806
56, 0.91, 0.8464518767158543
56, 0.92, 0.8010637093018225
56, 0.93, 0.8066555696384725
56, 0.9400000000000001, 0.8133173062039346
56, 0.9500000000000001, 0.758859567147809
56, 0.96, 0.7310489000198116
56, 0.97, 0.6774252999190822
56, 0.98, 0.6731515287849205
56, 0.99, 0.7373558820582318
56, 1.0, 0.7282881824669944

Simulation 57: t, X
57, 0.0, 1.0
57, 0.01, 0.9345962684698568
57, 0.02, 0.9264058294479659
57, 0.03, 1.0247931110371333
57, 0.04, 0.9334882781026833
57, 0.05, 0.8417664656048145
57, 0.06, 0.8381911534089325
57, 0.07, 0.8651531901360408
57, 0.08, 0.9040292533798597
57, 0.09, 0.8768624565312553
57, 0.1, 0.9563156949663832
57, 0.11, 0.8545394510206976
57, 0.12, 0.8027534724054459
57, 0.13, 0.8603410885367316
57, 0.14, 0.8542295381673327
57, 0.15, 0.8593662454896848
57, 0.16, 0.8575616275238589
57, 0.17, 0.7871199482908643
57, 0.18, 0.7699845564056864
57, 0.19, 0.7500638860356267
57, 0.2, 0.6950378274163113
57, 0.21, 0.6877486879488722
57, 0.22, 0.6968601875770944
57, 0.23, 0.686031974065649
57, 0.24, 0.682810227271288
57, 0.25, 0.6931292546676421
57, 0.26, 0.6458813479883828
57, 0.27, 0.6695116722398826
57, 0.28, 0.6597423251373842
57, 0.29, 0.6687663327605613
57, 0.3, 0.602267845445554
57, 0.31, 0.5737047540799018
57, 0.32, 0.5511690912318454
57, 0.33, 0.5841715382929915
57, 0.34, 0.561703277762904
57, 0.35000000000000003, 0.5490549714874319
57, 0.36, 0.5960029574061773
57, 0.37, 0.5984750814099051
57, 0.38, 0.6688715295756458
57, 0.39, 0.6262542362322733
57, 0.4, 0.6515917268866596
57, 0.41000000000000003, 0.6922538544283152
57, 0.42, 0.6340514417921186
57, 0.43, 0.6817926190481279
57, 0.44, 0.7284754980550489
57, 0.45, 0.6666574468275114
57, 0.46, 0.6656848678921237
57, 0.47000000000000003, 0.6489521544614243
57, 0.48, 0.6767203918660997
57, 0.49, 0.6877724207020314
57, 0.5, 0.6965746679516464
57, 0.51, 0.6900633183144118
57, 0.52, 0.6703347696759028
57, 0.53, 0.6917862310642121
57, 0.54, 0.6586585269466018
57, 0.55, 0.6453022029083999
57, 0.56, 0.7143541403899938
57, 0.5700000000000001, 0.7125759261965865
57, 0.58, 0.7573144716085646
57, 0.59, 0.7462984271812834
57, 0.6, 0.7151473935182279
57, 0.61, 0.6753681268268408
57, 0.62, 0.6784884729816569
57, 0.63, 0.6070505316455956
57, 0.64, 0.6217937435280534
57, 0.65, 0.6316812291213012
57, 0.66, 0.6403269885259126
57, 0.67, 0.684641910819736
57, 0.68, 0.6941438339481852
57, 0.6900000000000001, 0.6566974448693349
57, 0.7000000000000001, 0.6395895185357351
57, 0.71, 0.6584851228454284
57, 0.72, 0.6734062167061434
57, 0.73, 0.6941832020293356
57, 0.74, 0.7238408426840132
57, 0.75, 0.6670657930693634
57, 0.76, 0.6575143973689918
57, 0.77, 0.6568258251986568
57, 0.78, 0.6277484369657091
57, 0.79, 0.6501031468710227
57, 0.8, 0.6354905205859983
57, 0.81, 0.6621254636509558
57, 0.8200000000000001, 0.6860705982956069
57, 0.8300000000000001, 0.734221457188041
57, 0.84, 0.7454476197583061
57, 0.85, 0.7393279740338475
57, 0.86, 0.7412416402085513
57, 0.87, 0.8360724948796823
57, 0.88, 0.827287003615193
57, 0.89, 0.8084547398279338
57, 0.9, 0.8679673020370464
57, 0.91, 0.8509486147099841
57, 0.92, 0.8798408297729378
57, 0.93, 0.8807705778601007
57, 0.9400000000000001, 0.8508137503530875
57, 0.9500000000000001, 0.876498239419216
57, 0.96, 0.8814256536169612
57, 0.97, 0.8682930212839824
57, 0.98, 0.909618197022009
57, 0.99, 0.8992355366987399
57, 1.0, 0.9060623263144598

Simulation 58: t, X
58, 0.0, 1.0
58, 0.01, 1.0344605823778894
58, 0.02, 0.9835853192501216
58, 0.03, 0.9626119808698352
58, 0.04, 0.9274224424542813
58, 0.05, 0.945743374781934
58, 0.06, 0.8715275016624489
58, 0.07, 0.812867292457694
58, 0.08, 0.8210964493111061
58, 0.09, 0.8123802120809301
58, 0.1, 0.8091881509623032
58, 0.11, 0.8447461009203929
58, 0.12, 0.8353607482721225
58, 0.13, 0.8294490577445772
58, 0.14, 0.8073060254328768
58, 0.15, 0.8827837831390599
58, 0.16, 0.8131510992202917
58, 0.17, 0.8011267094545034
58, 0.18, 0.8556583033681382
58, 0.19, 0.8372336586281821
58, 0.2, 0.856886228064444
58, 0.21, 0.8637788565394414
58, 0.22, 0.8682623483974148
58, 0.23, 0.8856266667662849
58, 0.24, 0.9428109638458639
58, 0.25, 0.9901957394774609
58, 0.26, 1.0512527578122541
58, 0.27, 1.0852852126854438
58, 0.28, 1.0821240003068524
58, 0.29, 1.1774418451978554
58, 0.3, 1.2017323382160008
58, 0.31, 1.3335247496449045
58, 0.32, 1.4170138017299576
58, 0.33, 1.4320816894098325
58, 0.34, 1.5824385236144627
58, 0.35000000000000003, 1.4506547777789307
58, 0.36, 1.4863839123482552
58, 0.37, 1.5220293894965429
58, 0.38, 1.567907546729816
58, 0.39, 1.704483656372146
58, 0.4, 1.5984622710478276
58, 0.41000000000000003, 1.7163216764833609
58, 0.42, 1.5656044487121135
58, 0.43, 1.622056758144656
58, 0.44, 1.6935263506877545
58, 0.45, 1.5646492297439332
58, 0.46, 1.4956208112850442
58, 0.47000000000000003, 1.420373236376709
58, 0.48, 1.4522815514011813
58, 0.49, 1.4099923837128552
58, 0.5, 1.3864067230060217
58, 0.51, 1.4273308718716073
58, 0.52, 1.492946049258574
58, 0.53, 1.4929524001607684
58, 0.54, 1.4762953794453335
58, 0.55, 1.5033511401662374
58, 0.56, 1.4918865409590643
58, 0.5700000000000001, 1.5159419140848065
58, 0.58, 1.6504555139983648
58, 0.59, 1.7024585028278234
58, 0.6, 1.6617428421137739
58, 0.61, 1.7103110530898336
58, 0.62, 1.6228227447618089
58, 0.63, 1.5428168454727587
58, 0.64, 1.529321981295838
58, 0.65, 1.5073030380302836
58, 0.66, 1.5764719741754756
58, 0.67, 1.5830449894192258
58, 0.68, 1.521843744170955
58, 0.6900000000000001, 1.5372790983141644
58, 0.7000000000000001, 1.5284224933396524
58, 0.71, 1.4148135746627677
58, 0.72, 1.3796336150452602
58, 0.73, 1.330349934607511
58, 0.74, 1.2831562061590327
58, 0.75, 1.2049563852997915
58, 0.76, 1.0930228822508363
58, 0.77, 1.0571983280723327
58, 0.78, 0.9560000329323499
58, 0.79, 0.9464687051502741
58, 0.8, 0.829299197417902
58, 0.81, 0.7619817563519136
58, 0.8200000000000001, 0.7308740452151256
58, 0.8300000000000001, 0.6948379375018168
58, 0.84, 0.757628916034534
58, 0.85, 0.7574588451351795
58, 0.86, 0.7721671788280015
58, 0.87, 0.7477195887564029
58, 0.88, 0.8217476739730122
58, 0.89, 0.7819927882103348
58, 0.9, 0.7533071148052541
58, 0.91, 0.8180835631362967
58, 0.92, 0.8048539594878761
58, 0.93, 0.8190822915556859
58, 0.9400000000000001, 0.8186451823957362
58, 0.9500000000000001, 0.8534177539957895
58, 0.96, 0.8614359176900435
58, 0.97, 0.8614646953109316
58, 0.98, 0.8925424464186705
58, 0.99, 0.9526580892685848
58, 1.0, 1.0745129088242584

Simulation 59: t, X
59, 0.0, 1.0
59, 0.01, 0.9429105145347478
59, 0.02, 0.9596690383807722
59, 0.03, 1.0831875449391595
59, 0.04, 1.1637628991545776
59, 0.05, 1.2739404480676308
59, 0.06, 1.2258147615050694
59, 0.07, 1.1520399686609983
59, 0.08, 1.16858872991646
59, 0.09, 1.2219806759090628
59, 0.1, 1.2343772569606524
59, 0.11, 1.2561885067280065
59, 0.12, 1.2017710959849477
59, 0.13, 1.2941350235322824
59, 0.14, 1.3031104048831386
59, 0.15, 1.3298586219969677
59, 0.16, 1.2550625935174025
59, 0.17, 1.289696559729396
59, 0.18, 1.2042388513327345
59, 0.19, 1.2039545280650208
59, 0.2, 1.0574119616334656
59, 0.21, 1.089818171587227
59, 0.22, 1.120571196245974
59, 0.23, 1.010049050926378
59, 0.24, 0.9773207785352427
59, 0.25, 0.9801710575234611
59, 0.26, 1.0590919902328069
59, 0.27, 1.0759048035120242
59, 0.28, 1.101684462882082
59, 0.29, 1.0554378547998748
59, 0.3, 1.0229124147270334
59, 0.31, 1.0395461780081392
59, 0.32, 1.0250090873067015
59, 0.33, 1.1097143130293663
59, 0.34, 1.1692744542734186
59, 0.35000000000000003, 1.1033548721360238
59, 0.36, 1.0563885851098318
59, 0.37, 0.9817097977241287
59, 0.38, 0.918897070194935
59, 0.39, 0.9457433591464118
59, 0.4, 0.9185037889852273
59, 0.41000000000000003, 0.9743485576888488
59, 0.42, 0.973468759249088
59, 0.43, 1.0322926868712372
59, 0.44, 1.1023685474230815
59, 0.45, 1.1625997733206097
59, 0.46, 1.1817528980308878
59, 0.47000000000000003, 1.1371563759462053
59, 0.48, 1.2198879349358132
59, 0.49, 1.2054712692807992
