Simulation:t,X,
78, 0.16,0.93489
78, 0.17,1.0021
78, 0.18,1.00651
78, 0.19,1.0815
78, 0.2,1.09769
78, 0.21,1.09928
78, 0.22,1.14015
78, 0.23,1.17239
78, 0.24,1.22086
78, 0.25,1.24136
78, 0.26,1.1754
78, 0.27,1.27438
78, 0.28,1.2891
78, 0.29,1.26028
78, 0.3,1.26356
78, 0.31,1.302
78, 0.32,1.22286
78, 0.33,1.3129
78, 0.34,1.25543
78, 0.35,1.12656
78, 0.36,1.10487
78, 0.37,1.12456
78, 0.38,1.17324
78, 0.39,1.19681
78, 0.4,1.18762
78, 0.41,1.11707
78, 0.42,1.14892
78, 0.43,1.08552
78, 0.44,1.00851
78, 0.45,1.07102
78, 0.46,1.11848
78, 0.47,1.09797
78, 0.48,1.09708
78, 0.49,1.08737
78, 0.5,1.05
78, 0.51,1.02028
78, 0.52,0.94377
78, 0.53,0.947243
78, 0.54,1.00055
78, 0.55,1.01616
78, 0.56,1.09075
78, 0.57,1.09105
78, 0.58,1.14223
78, 0.59,1.14833
78, 0.6,1.10402
78, 0.61,1.03288
78, 0.62,1.06735
78, 0.63,1.01685
78, 0.64,1.09208
78, 0.65,1.14423
78, 0.66,1.12133
78, 0.67,1.04857
78, 0.68,1.0059
78, 0.69,1.09195
78, 0.7,1.05585
78, 0.71,1.09914
78, 0.72,1.1441
78, 0.73,1.04969
78, 0.74,1.04322
78, 0.75,1.09094
78, 0.76,1.01711
78, 0.77,1.03851
78, 0.78,0.969373
78, 0.79,1.05005
78, 0.8,0.981516
78, 0.81,1.00315
78, 0.82,1.02028
78, 0.83,0.951296
78, 0.84,0.932755
78, 0.85,0.906299
78, 0.86,0.973119
78, 0.87,0.952951
78, 0.88,0.985353
78, 0.89,0.878294
78, 0.9,0.92961
78, 0.91,0.961606
78, 0.92,0.979507
78, 0.93,1.03054
78, 0.94,1.05964
78, 0.95,0.950441
78, 0.96,0.968243
78, 0.97,1.05569
78, 0.98,0.993411
78, 0.99,0.914295
78, 1,0.87796

Simulation:t,X,
79, 0,1
79, 0.01,0.96329
79, 0.02,0.994189
79, 0.03,0.965843
79, 0.04,1.00496
79, 0.05,1.05926
79, 0.06,1.0751
79, 0.07,1.22101
79, 0.08,1.19503
79, 0.09,1.21342
79, 0.1,1.22057
79, 0.11,1.22043
79, 0.12,1.26244
79, 0.13,1.33332
79, 0.14,1.27644
79, 0.15,1.27323
79, 0.16,1.21647
79, 0.17,1.21773
79, 0.18,1.24478
79, 0.19,1.21176
79, 0.2,1.12231
79, 0.21,1.07114
79, 0.22,1.0541
79, 0.23,1.12207
79, 0.24,1.10303
79, 0.25,1.07091
79, 0.26,1.08036
79, 0.27,1.04627
79, 0.28,1.08434
79, 0.29,1.16007
79, 0.3,1.14402
79, 0.31,1.18649
79, 0.32,1.20166
79, 0.33,1.24925
79, 0.34,1.10117
79, 0.35,1.04602
79, 0.36,0.990394
79, 0.37,0.936725
79, 0.38,0.917213
79, 0.39,0.935826
79, 0.4,0.913033
79, 0.41,0.958646
79, 0.42,1.02795
79, 0.43,1.00143
79, 0.44,1.05727
79, 0.45,1.11017
79, 0.46,1.0867
79, 0.47,1.0692
79, 0.48,1.10349
79, 0.49,1.12851
79, 0.5,1.22401
79, 0.51,1.28257
79, 0.52,1.3161
79, 0.53,1.1847
79, 0.54,1.10523
79, 0.55,1.02745
79, 0.56,1.08711
79, 0.57,1.05206
79, 0.58,1.05724
79, 0.59,1.1043
79, 0.6,1.08327
79, 0.61,1.07051
79, 0.62,1.09219
79, 0.63,0.956152
79, 0.64,0.980362
79, 0.65,1.01794
79, 0.66,1.00214
79, 0.67,0.958889
79, 0.68,0.90607
79, 0.69,0.765159
79, 0.7,0.752283
79, 0.71,0.732643
79, 0.72,0.714998
79, 0.73,0.734903
79, 0.74,0.75364
79, 0.75,0.786633
79, 0.76,0.796688
79, 0.77,0.75972
79, 0.78,0.763522
79, 0.79,0.705062
79, 0.8,0.749398
79, 0.81,0.696019
79, 0.82,0.710337
79, 0.83,0.660823
79, 0.84,0.672415
79, 0.85,0.686563
79, 0.86,0.714441
79, 0.87,0.705288
79, 0.88,0.688564
79, 0.89,0.673319
79, 0.9,0.75938
79, 0.91,0.754586
79, 0.92,0.744781
79, 0.93,0.795695
79, 0.94,0.730219
79, 0.95,0.734159
79, 0.96,0.746914
79, 0.97,0.755351
79, 0.98,0.748851
79, 0.99,0.779967
79, 1,0.788731

Simulation:t,X,
80, 0,1
80, 0.01,0.990754
80, 0.02,0.902509
80, 0.03,0.853865
80, 0.04,0.90374
80, 0.05,0.9226
80, 0.06,0.898873
80, 0.07,0.816525
80, 0.08,0.826194
80, 0.09,0.835221
80, 0.1,0.821024
80, 0.11,0.792714
80, 0.12,0.821122
80, 0.13,0.737201
80, 0.14,0.755912
80, 0.15,0.736595
80, 0.16,0.736652
80, 0.17,0.807669
80, 0.18,0.778319
80, 0.19,0.780947
80, 0.2,0.750041
80, 0.21,0.736238
80, 0.22,0.802565
80, 0.23,0.7406
80, 0.24,0.71471
80, 0.25,0.740006
80, 0.26,0.805099
80, 0.27,0.796336
80, 0.28,0.812846
80, 0.29,0.791243
80, 0.3,0.783025
80, 0.31,0.77264
80, 0.32,0.835576
80, 0.33,0.833501
80, 0.34,0.879097
80, 0.35,0.859677
80, 0.36,0.859962
80, 0.37,0.895395
80, 0.38,0.841758
80, 0.39,0.863883
80, 0.4,0.888027
80, 0.41,0.927587
80, 0.42,0.937437
80, 0.43,1.00518
80, 0.44,1.00469
80, 0.45,0.926661
80, 0.46,0.93633
80, 0.47,0.877784
80, 0.48,0.871543
80, 0.49,0.873333
80, 0.5,0.901354
80, 0.51,0.959991
80, 0.52,0.969047
80, 0.53,0.993034
80, 0.54,0.968924
80, 0.55,1.04071
80, 0.56,1.04769
80, 0.57,1.05921
80, 0.58,1.09894
80, 0.59,1.088
80, 0.6,1.09024
80, 0.61,1.15454
80, 0.62,1.11686
80, 0.63,1.11102
80, 0.64,1.10334
80, 0.65,0.969494
80, 0.66,1.00024
80, 0.67,0.999774
80, 0.68,1.04687
80, 0.69,1.09672
80, 0.7,1.13348
80, 0.71,1.28884
80, 0.72,1.33914
80, 0.73,1.34137
80, 0.74,1.41404
80, 0.75,1.47056
80, 0.76,1.43729
80, 0.77,1.42852
80, 0.78,1.43941
80, 0.79,1.44875
80, 0.8,1.42379
80, 0.81,1.53464
80, 0.82,1.58352
80, 0.83,1.45126
80, 0.84,1.44137
80, 0.85,1.42615
80, 0.86,1.42727
80, 0.87,1.43741
80, 0.88,1.34925
80, 0.89,1.26045
80, 0.9,1.25728
80, 0.91,1.21427
80, 0.92,1.22774
80, 0.93,1.25237
80, 0.94,1.35743
80, 0.95,1.41886
80, 0.96,1.42829
80, 0.97,1.44653
80, 0.98,1.58741
80, 0.99,1.64613
80, 1,1.67194

Simulation:t,X,
81, 0,1
81, 0.01,0.880248
81, 0.02,0.84596
81, 0.03,0.820513
81, 0.04,0.898862
81, 0.05,0.937564
81, 0.06,0.968821
81, 0.07,0.993551
81, 0.08,0.973846
81, 0.09,1.00877
81, 0.1,0.971762
81, 0.11,0.881644
81, 0.12,0.924303
81, 0.13,0.989991
81, 0.14,0.96002
81, 0.15,0.922036
81, 0.16,0.930063
81, 0.17,0.864142
81, 0.18,0.851829
81, 0.19,0.869004
81, 0.2,0.934727
81, 0.21,0.977133
81, 0.22,0.985739
81, 0.23,0.937671
81, 0.24,0.982962
81, 0.25,1.03341
81, 0.26,1.06157
81, 0.27,1.06028
81, 0.28,1.08432
81, 0.29,1.11951
81, 0.3,1.02197
81, 0.31,1.04091
81, 0.32,1.0058
81, 0.33,0.933892
81, 0.34,0.949064
81, 0.35,1.00267
81, 0.36,0.941982
81, 0.37,0.926548
81, 0.38,0.952184
81, 0.39,0.992304
81, 0.4,1.06167
81, 0.41,1.04769
81, 0.42,1.04998
81, 0.43,1.15701
81, 0.44,1.25303
81, 0.45,1.14923
81, 0.46,1.12406
81, 0.47,1.09558
81, 0.48,1.11791
81, 0.49,1.07379
81, 0.5,1.12028
81, 0.51,1.11509
81, 0.52,1.13369
81, 0.53,1.08163
81, 0.54,1.05912
81, 0.55,1.1272
81, 0.56,1.12154
81, 0.57,1.11075
81, 0.58,1.095
81, 0.59,1.10063
81, 0.6,1.19813
81, 0.61,1.1461
81, 0.62,1.09567
81, 0.63,1.13542
81, 0.64,1.09019
81, 0.65,1.19873
81, 0.66,1.22754
81, 0.67,1.27228
81, 0.68,1.32253
81, 0.69,1.33776
81, 0.7,1.34128
81, 0.71,1.25327
81, 0.72,1.13883
81, 0.73,1.15177
81, 0.74,1.0525
81, 0.75,1.0424
81, 0.76,0.961951
81, 0.77,0.966727
81, 0.78,0.934978
81, 0.79,0.878676
81, 0.8,0.825959
81, 0.81,0.877724
81, 0.82,0.929663
81, 0.83,0.949825
81, 0.84,0.945887
81, 0.85,0.859119
81, 0.86,0.886239
81, 0.87,0.979333
81, 0.88,0.893207
81, 0.89,0.907488
81, 0.9,0.914789
81, 0.91,0.976493
81, 0.92,0.89303
81, 0.93,0.800257
81, 0.94,0.838801
81, 0.95,0.870685
81, 0.96,0.933814
81, 0.97,1.0168
81, 0.98,0.927992
81, 0.99,0.920743
81, 1,0.900096

Simulation:t,X,
82, 0,1
82, 0.01,0.978942
82, 0.02,1.04344
82, 0.03,1.03588
82, 0.04,0.985368
82, 0.05,0.995871
82, 0.06,0.986509
82, 0.07,0.91157
82, 0.08,0.865215
82, 0.09,0.859077
82, 0.1,0.848215
82, 0.11,0.901876
82, 0.12,0.928351
82, 0.13,0.914004
82, 0.14,0.929986
82, 0.15,0.90156
82, 0.16,0.859998
82, 0.17,0.833753
82, 0.18,0.811721
82, 0.19,0.886054
82, 0.2,0.895203
82, 0.21,0.942153
82, 0.22,0.915991
82, 0.23,0.894642
82, 0.24,0.908366
82, 0.25,0.852679
82, 0.26,0.81143
82, 0.27,0.841424
82, 0.28,0.760162
82, 0.29,0.75706
82, 0.3,0.754928
82, 0.31,0.712316
82, 0.32,0.718718
82, 0.33,0.767286
82, 0.34,0.800184
82, 0.35,0.887078
82, 0.36,0.816476
82, 0.37,0.887571
82, 0.38,0.877491
82, 0.39,0.928076
82, 0.4,0.932032
82, 0.41,0.953751
82, 0.42,0.937055
82, 0.43,0.916088
82, 0.44,0.88105
82, 0.45,0.855496
82, 0.46,0.869098
82, 0.47,0.864122
82, 0.48,0.800435
82, 0.49,0.765323
82, 0.5,0.780676
82, 0.51,0.808151
82, 0.52,0.817552
82, 0.53,0.752741
82, 0.54,0.766779
82, 0.55,0.810009
82, 0.56,0.825699
82, 0.57,0.825203
82, 0.58,0.756121
82, 0.59,0.748696
82, 0.6,0.685336
82, 0.61,0.69717
82, 0.62,0.707882
82, 0.63,0.750507
82, 0.64,0.757138
82, 0.65,0.749429
82, 0.66,0.697476
82, 0.67,0.768255
82, 0.68,0.771077
82, 0.69,0.69329
82, 0.7,0.607386
82, 0.71,0.566571
82, 0.72,0.586058
82, 0.73,0.599607
82, 0.74,0.578014
82, 0.75,0.551989
82, 0.76,0.601177
82, 0.77,0.647549
82, 0.78,0.621314
82, 0.79,0.629465
82, 0.8,0.603797
82, 0.81,0.586977
82, 0.82,0.555165
82, 0.83,0.566017
82, 0.84,0.576087
82, 0.85,0.618725
82, 0.86,0.593685
82, 0.87,0.563531
82, 0.88,0.542504
82, 0.89,0.562262
82, 0.9,0.531926
82, 0.91,0.538846
82, 0.92,0.523059
82, 0.93,0.530131
82, 0.94,0.500267
82, 0.95,0.542575
82, 0.96,0.586677
82, 0.97,0.585245
82, 0.98,0.627484
82, 0.99,0.622852
82, 1,0.643422

Simulation:t,X,
83, 0,1
83, 0.01,1.03049
83, 0.02,0.987652
83, 0.03,0.953523
83, 0.04,0.943405
83, 0.05,0.917879
83, 0.06,0.863444
83, 0.07,0.938483
83, 0.08,0.931654
83, 0.09,0.932646
83, 0.1,0.897891
83, 0.11,0.922325
83, 0.12,0.946047
83, 0.13,1.01322
83, 0.14,1.00638
83, 0.15,0.978316
83, 0.16,0.973605
83, 0.17,1.0037
83, 0.18,1.01717
83, 0.19,1.02068
83, 0.2,1.01069
83, 0.21,1.02817
83, 0.22,0.959727
83, 0.23,0.983008
83, 0.24,0.980436
83, 0.25,1.0177
83, 0.26,0.972948
83, 0.27,0.987672
83, 0.28,0.976564
83, 0.29,0.944843
83, 0.3,0.942963
83, 0.31,0.940046
83, 0.32,1.01966
83, 0.33,1.02649
83, 0.34,1.11412
83, 0.35,1.13449
83, 0.36,1.18681
83, 0.37,1.2339
83, 0.38,1.15213
83, 0.39,1.18359
83, 0.4,1.27341
83, 0.41,1.27541
83, 0.42,1.23909
83, 0.43,1.26499
83, 0.44,1.22894
83, 0.45,1.26731
83, 0.46,1.23538
83, 0.47,1.23381
83, 0.48,1.22732
83, 0.49,1.1702
83, 0.5,1.16552
83, 0.51,1.10029
83, 0.52,1.17318
83, 0.53,1.24687
83, 0.54,1.23247
83, 0.55,1.28522
83, 0.56,1.31139
83, 0.57,1.24407
83, 0.58,1.21203
83, 0.59,1.23388
83, 0.6,1.16336
83, 0.61,1.11295
83, 0.62,1.1337
83, 0.63,1.16206
83, 0.64,1.12222
83, 0.65,1.09451
83, 0.66,1.03966
83, 0.67,1.04539
83, 0.68,1.05374
83, 0.69,1.02206
83, 0.7,1.00381
83, 0.71,1.0217
83, 0.72,1.02129
83, 0.73,1.05295
83, 0.74,1.12855
83, 0.75,1.03355
83, 0.76,1.07055
83, 0.77,1.11721
83, 0.78,1.05178
83, 0.79,1.11891
83, 0.8,1.14827
83, 0.81,1.12832
83, 0.82,1.07406
83, 0.83,1.084
83, 0.84,1.15472
83, 0.85,1.14805
83, 0.86,1.1998
83, 0.87,1.1424
83, 0.88,1.19603
83, 0.89,1.29854
83, 0.9,1.2865
83, 0.91,1.28952
83, 0.92,1.33595
83, 0.93,1.34961
83, 0.94,1.28051
83, 0.95,1.32687
83, 0.96,1.25886
83, 0.97,1.27372
83, 0.98,1.15362
83, 0.99,1.23225
83, 1,1.22309

Simulation:t,X,
84, 0,1
84, 0.01,1.02794
84, 0.02,0.952231
84, 0.03,0.988857
84, 0.04,0.983888
84, 0.05,0.945542
84, 0.06,0.904499
84, 0.07,0.89439
84, 0.08,0.961197
84, 0.09,1.01747
84, 0.1,0.992581
84, 0.11,1.02726
84, 0.12,1.02897
84, 0.13,1.05617
84, 0.14,1.15638
84, 0.15,1.15449
84, 0.16,1.23569
84, 0.17,1.20731
84, 0.18,1.21782
84, 0.19,1.26487
84, 0.2,1.32385
84, 0.21,1.36048
84, 0.22,1.32898
84, 0.23,1.44046
84, 0.24,1.54341
84, 0.25,1.5881
84, 0.26,1.6059
84, 0.27,1.6883
84, 0.28,1.69251
84, 0.29,1.6405
84, 0.3,1.59139
84, 0.31,1.61707
84, 0.32,1.53811
84, 0.33,1.50642
84, 0.34,1.56666
84, 0.35,1.71058
84, 0.36,1.81216
84, 0.37,1.814
84, 0.38,1.71387
84, 0.39,1.74467
84, 0.4,1.64644
84, 0.41,1.527
84, 0.42,1.56489
84, 0.43,1.50108
84, 0.44,1.49597
84, 0.45,1.52132
84, 0.46,1.4998
84, 0.47,1.49517
84, 0.48,1.59504
84, 0.49,1.64165
84, 0.5,1.68682
84, 0.51,1.75454
84, 0.52,1.77552
84, 0.53,1.83168
84, 0.54,1.75114
84, 0.55,1.6664
84, 0.56,1.69517
84, 0.57,1.87774
84, 0.58,1.92322
84, 0.59,1.74005
84, 0.6,1.63319
84, 0.61,1.52783
84, 0.62,1.52603
84, 0.63,1.48335
84, 0.64,1.53563
84, 0.65,1.42218
84, 0.66,1.36972
84, 0.67,1.42358
84, 0.68,1.38909
84, 0.69,1.24912
84, 0.7,1.32209
84, 0.71,1.2582
84, 0.72,1.30458
84, 0.73,1.33411
84, 0.74,1.30264
84, 0.75,1.22992
84, 0.76,1.20916
84, 0.77,1.32898
84, 0.78,1.26826
84, 0.79,1.263
84, 0.8,1.23446
84, 0.81,1.18834
84, 0.82,1.22434
84, 0.83,1.26936
84, 0.84,1.31297
84, 0.85,1.23758
84, 0.86,1.29138
84, 0.87,1.26749
84, 0.88,1.18068
84, 0.89,1.08637
84, 0.9,1.11875
84, 0.91,1.13186
84, 0.92,1.17538
84, 0.93,1.17363
84, 0.94,1.16522
84, 0.95,1.17383
84, 0.96,1.15147
84, 0.97,1.17045
84, 0.98,1.24591
84, 0.99,1.13293
84, 1,1.11873

Simulation:t,X,
85, 0,1
85, 0.01,0.898426
85, 0.02,0.947757
85, 0.03,0.883082
85, 0.04,0.906822
85, 0.05,0.959362
85, 0.06,0.922751
85, 0.07,0.937262
85, 0.08,0.909768
85, 0.09,0.860246
85, 0.1,0.819416
85, 0.11,0.817962
85, 0.12,0.730321
85, 0.13,0.73471
85, 0.14,0.690038
85, 0.15,0.714353
85, 0.16,0.815628
85, 0.17,0.814564
85, 0.18,0.789551
85, 0.19,0.816974
85, 0.2,0.809153
85, 0.21,0.835246
85, 0.22,0.881716
85, 0.23,0.836032
85, 0.24,0.82946
85, 0.25,0.926021
85, 0.26,0.965846
85, 0.27,0.941601
85, 0.28,0.892212
85, 0.29,0.903668
85, 0.3,0.891975
85, 0.31,0.844934
85, 0.32,0.803419
85, 0.33,0.711376
85, 0.34,0.701112
85, 0.35,0.718224
85, 0.36,0.742352
85, 0.37,0.742616
85, 0.38,0.717566
85, 0.39,0.672621
85, 0.4,0.676558
85, 0.41,0.6907
85, 0.42,0.708082
85, 0.43,0.74944
85, 0.44,0.747566
85, 0.45,0.731778
85, 0.46,0.761682
85, 0.47,0.7813
85, 0.48,0.798106
85, 0.49,0.757056
85, 0.5,0.774603
85, 0.51,0.794041
85, 0.52,0.755035
85, 0.53,0.787253
85, 0.54,0.778876
85, 0.55,0.79674
85, 0.56,0.740687
85, 0.57,0.69559
85, 0.58,0.696762
85, 0.59,0.680801
85, 0.6,0.669902
85, 0.61,0.663286
85, 0.62,0.647228
85, 0.63,0.618235
85, 0.64,0.617047
85, 0.65,0.612641
85, 0.66,0.565212
85, 0.67,0.563034
85, 0.68,0.615099
85, 0.69,0.609195
85, 0.7,0.577229
85, 0.71,0.585743
85, 0.72,0.591826
85, 0.73,0.654413
85, 0.74,0.679697
85, 0.75,0.655125
85, 0.76,0.659607
85, 0.77,0.611729
85, 0.78,0.634507
85, 0.79,0.675957
85, 0.8,0.748036
85, 0.81,0.766282
85, 0.82,0.794544
85, 0.83,0.742939
85, 0.84,0.831293
85, 0.85,0.822923
85, 0.86,0.804842
85, 0.87,0.740295
85, 0.88,0.82916
85, 0.89,0.850555
85, 0.9,0.902457
85, 0.91,0.915482
85, 0.92,0.910008
85, 0.93,0.924573
85, 0.94,0.985675
85, 0.95,1.08789
85, 0.96,1.1046
85, 0.97,1.15343
85, 0.98,1.21166
85, 0.99,1.24766
85, 1,1.35228

Simulation:t,X,
86, 0,1
86, 0.01,0.880437
86, 0.02,0.848544
86, 0.03,0.864747
86, 0.04,0.844162
86, 0.05,0.82709
86, 0.06,0.826731
86, 0.07,0.841034
86, 0.08,0.841215
86, 0.09,0.892503
86, 0.1,0.927211
86, 0.11,0.976832
86, 0.12,0.960379
86, 0.13,0.93533
86, 0.14,1.01329
86, 0.15,0.931445
86, 0.16,0.873854
86, 0.17,0.880406
86, 0.18,0.840692
86, 0.19,0.836999
86, 0.2,0.794363
86, 0.21,0.770677
86, 0.22,0.728103
86, 0.23,0.793035
86, 0.24,0.809962
86, 0.25,0.826916
86, 0.26,0.843606
86, 0.27,0.864399
86, 0.28,0.862158
86, 0.29,0.8327
86, 0.3,0.770991
86, 0.31,0.793817
86, 0.32,0.713838
86, 0.33,0.6997
86, 0.34,0.658179
86, 0.35,0.667872
86, 0.36,0.639915
86, 0.37,0.663717
86, 0.38,0.639816
86, 0.39,0.661973
86, 0.4,0.665277
86, 0.41,0.699957
86, 0.42,0.713781
86, 0.43,0.757472
86, 0.44,0.780119
86, 0.45,0.81939
86, 0.46,0.847437
86, 0.47,0.807313
86, 0.48,0.74641
86, 0.49,0.763249
86, 0.5,0.811399
86, 0.51,0.831009
86, 0.52,0.802491
86, 0.53,0.79438
86, 0.54,0.826583
86, 0.55,0.880359
86, 0.56,0.94219
86, 0.57,0.901066
86, 0.58,0.953459
86, 0.59,0.945845
86, 0.6,0.916725
86, 0.61,0.939532
86, 0.62,0.972552
86, 0.63,0.990287
86, 0.64,0.921328
86, 0.65,0.891105
86, 0.66,0.910595
86, 0.67,0.89484
86, 0.68,0.93669
86, 0.69,0.979822
86, 0.7,0.997438
86, 0.71,0.949813
86, 0.72,0.998552
86, 0.73,1.05785
86, 0.74,1.08539
86, 0.75,1.023
86, 0.76,1.04187
86, 0.77,0.959719
86, 0.78,1.01018
86, 0.79,0.992034
86, 0.8,0.968268
86, 0.81,0.966218
86, 0.82,0.997789
86, 0.83,1.02681
86, 0.84,0.975996
86, 0.85,1.03349
86, 0.86,1.02459
86, 0.87,1.05801
86, 0.88,1.06823
86, 0.89,1.10267
86, 0.9,1.06573
86, 0.91,1.16565
86, 0.92,1.18362
86, 0.93,1.21498
86, 0.94,1.21282
86, 0.95,1.13667
86, 0.96,1.13992
86, 0.97,1.05295
86, 0.98,1.14203
86, 0.99,1.10878
86, 1,1.10451

Simulation:t,X,
87, 0,1
87, 0.01,0.927209
87, 0.02,0.865655
87, 0.03,0.86445
87, 0.04,0.934106
87, 0.05,0.902559
87, 0.06,0.801196
87, 0.07,0.779484
87, 0.08,0.810226
87, 0.09,0.841722
87, 0.1,0.902926
87, 0.11,0.906431
87, 0.12,0.879513
87, 0.13,0.815833
87, 0.14,0.745863
87, 0.15,0.741572
87, 0.16,0.67329
87, 0.17,0.678796
87, 0.18,0.7268
87, 0.19,0.751896
87, 0.2,0.759422
87, 0.21,0.734738
87, 0.22,0.694106
87, 0.23,0.694222
87, 0.24,0.684519
87, 0.25,0.687025
87, 0.26,0.745426
87, 0.27,0.740594
87, 0.28,0.711802
87, 0.29,0.738651
87, 0.3,0.774105
87, 0.31,0.806617
87, 0.32,0.778599
87, 0.33,0.815815
87, 0.34,0.850039
87, 0.35,0.874479
87, 0.36,0.865259
87, 0.37,0.905634
87, 0.38,0.941509
87, 0.39,0.896342
87, 0.4,0.826416
87, 0.41,0.820993
87, 0.42,0.83992
87, 0.43,0.845977
87, 0.44,0.853481
87, 0.45,0.8948
87, 0.46,0.917034
87, 0.47,0.910659
87, 0.48,0.868185
87, 0.49,0.808337
87, 0.5,0.875998
87, 0.51,0.834699
87, 0.52,0.856372
87, 0.53,0.841385
87, 0.54,0.828342
87, 0.55,0.847523
87, 0.56,0.833345
87, 0.57,0.8098
87, 0.58,0.839503
87, 0.59,0.765258
87, 0.6,0.741842
87, 0.61,0.764468
87, 0.62,0.720308
87, 0.63,0.75106
87, 0.64,0.777174
87, 0.65,0.799646
87, 0.66,0.74941
87, 0.67,0.703752
87, 0.68,0.698066
87, 0.69,0.686751
87, 0.7,0.676739
87, 0.71,0.673078
87, 0.72,0.651729
87, 0.73,0.604594
87, 0.74,0.6276
87, 0.75,0.640938
87, 0.76,0.632371
87, 0.77,0.586575
87, 0.78,0.634295
87, 0.79,0.602484
87, 0.8,0.573368
87, 0.81,0.539369
87, 0.82,0.546849
87, 0.83,0.561418
87, 0.84,0.562084
87, 0.85,0.531373
87, 0.86,0.473317
87, 0.87,0.431928
87, 0.88,0.449294
87, 0.89,0.448267
87, 0.9,0.472256
87, 0.91,0.478391
87, 0.92,0.464305
87, 0.93,0.501475
87, 0.94,0.491287
87, 0.95,0.511939
87, 0.96,0.519526
87, 0.97,0.512087
87, 0.98,0.55594
87, 0.99,0.555811
87, 1,0.535698

Simulation:t,X,
88, 0,1
88, 0.01,0.897374
88, 0.02,0.945066
88, 0.03,0.94442
88, 0.04,0.945605
88, 0.05,0.917502
88, 0.06,1.05668
88, 0.07,0.992604
88, 0.08,0.98944
88, 0.09,0.994872
88, 0.1,0.967263
88, 0.11,0.982077
88, 0.12,0.933384
88, 0.13,1.00342
88, 0.14,1.00663
88, 0.15,0.868802
88, 0.16,0.802818
88, 0.17,0.751501
88, 0.18,0.800075
88, 0.19,0.745461
88, 0.2,0.728012
88, 0.21,0.751551
88, 0.22,0.694434
88, 0.23,0.662962
88, 0.24,0.6129
88, 0.25,0.601405
88, 0.26,0.582815
88, 0.27,0.59082
88, 0.28,0.574035
88, 0.29,0.596245
88, 0.3,0.630859
88, 0.31,0.645607
88, 0.32,0.62524
88, 0.33,0.599833
88, 0.34,0.657729
88, 0.35,0.628933
88, 0.36,0.619481
88, 0.37,0.670682
88, 0.38,0.685176
88, 0.39,0.705916
88, 0.4,0.683603
88, 0.41,0.693401
88, 0.42,0.61591
88, 0.43,0.6501
88, 0.44,0.696264
88, 0.45,0.646258
88, 0.46,0.658273
88, 0.47,0.654179
88, 0.48,0.654469
88, 0.49,0.654981
88, 0.5,0.660624
88, 0.51,0.673018
88, 0.52,0.682134
88, 0.53,0.673661
88, 0.54,0.644725
88, 0.55,0.633767
88, 0.56,0.620507
88, 0.57,0.647998
88, 0.58,0.653541
88, 0.59,0.68303
88, 0.6,0.660772
88, 0.61,0.655836
88, 0.62,0.634407
88, 0.63,0.678135
88, 0.64,0.720137
88, 0.65,0.695981
88, 0.66,0.653325
88, 0.67,0.650825
88, 0.68,0.615252
88, 0.69,0.554096
88, 0.7,0.563549
88, 0.71,0.57169
88, 0.72,0.59126
88, 0.73,0.589709
88, 0.74,0.610656
88, 0.75,0.556057
88, 0.76,0.535022
88, 0.77,0.49824
88, 0.78,0.534611
88, 0.79,0.538469
88, 0.8,0.541986
88, 0.81,0.575645
88, 0.82,0.587945
88, 0.83,0.543165
88, 0.84,0.588089
88, 0.85,0.573613
88, 0.86,0.61873
88, 0.87,0.592098
88, 0.88,0.579565
88, 0.89,0.586194
88, 0.9,0.590133
88, 0.91,0.590214
88, 0.92,0.579288
88, 0.93,0.605418
88, 0.94,0.61393
88, 0.95,0.649797
88, 0.96,0.61894
88, 0.97,0.628074
88, 0.98,0.620338
88, 0.99,0.644067
88, 1,0.625669

Simulation:t,X,
89, 0,1
89, 0.01,0.932717
89, 0.02,0.93539
89, 0.03,0.930454
89, 0.04,0.917392
89, 0.05,0.899455
89, 0.06,0.838108
89, 0.07,0.845514
89, 0.08,0.838283
89, 0.09,0.851974
89, 0.1,0.854249
89, 0.11,0.899869
89, 0.12,0.887015
89, 0.13,0.824242
89, 0.14,0.874117
89, 0.15,0.861318
89, 0.16,0.853491
89, 0.17,0.872257
89, 0.18,0.855987
89, 0.19,0.855903
89, 0.2,0.797933
89, 0.21,0.82665
89, 0.22,0.797328
89, 0.23,0.865414
89, 0.24,0.860899
89, 0.25,0.865277
89, 0.26,0.918203
89, 0.27,0.833799
89, 0.28,0.872319
89, 0.29,0.796609
89, 0.3,0.764047
89, 0.31,0.794494
89, 0.32,0.783295
89, 0.33,0.726573
89, 0.34,0.716731
89, 0.35,0.721318
89, 0.36,0.668479
89, 0.37,0.728193
89, 0.38,0.76345
89, 0.39,0.740947
89, 0.4,0.735106
89, 0.41,0.73366
89, 0.42,0.746292
89, 0.43,0.762398
89, 0.44,0.753922
89, 0.45,0.774576
89, 0.46,0.754576
89, 0.47,0.79377
89, 0.48,0.700649
89, 0.49,0.683419
89, 0.5,0.65964
89, 0.51,0.688865
89, 0.52,0.675015
89, 0.53,0.66411
89, 0.54,0.635913
89, 0.55,0.6739
89, 0.56,0.646281
89, 0.57,0.589339
89, 0.58,0.61605
89, 0.59,0.599547
89, 0.6,0.654476
89, 0.61,0.67119
89, 0.62,0.689425
89, 0.63,0.681912
89, 0.64,0.677599
89, 0.65,0.697358
89, 0.66,0.666323
